layer,text,value,uplink,fCode
3,J11.8 その他の症状を伴うインフルエンザ,インフルエンザウイルスが分離されないもの,100064,100031,J
3,J12 ウイルス肺炎,他に分類されないもの,100065,100031,J
3,J12.0 アデノウイルス肺炎,100066,100031,J
3,J12.1 RSウイルス肺炎,100067,100031,J
3,J12.2 パラインフルエンザウイルス肺炎,100068,100031,J
3,J12.3 ヒト・メタニューモウイルス肺炎,100069,100031,J
3,J12.8 その他のウイルス肺炎,100070,100031,J
3,J12.8B その他,100071,100031,J
3,J12.8D ニパウイルス肺炎,100072,100031,J
3,J12.8E 中東呼吸器症候群[MERS],100073,100031,J
3,J12.9 ウイルス肺炎,詳細不明,100074,100031,J
3,J13 肺炎連鎖球菌による肺炎,100075,100031,J
3,J13.0 ペニシリン耐性肺炎球菌肺炎,100076,100031,J
3,J13.1 その他,100077,100031,J
3,J14 インフルエンザ菌による肺炎,100078,100031,J
3,J15 細菌性肺炎,他に分類されないもの,100079,100031,J
3,J15.0 肺炎桿菌による肺炎,100080,100031,J
3,J15.1 緑膿菌による肺炎,100081,100031,J
3,J15.1A 薬剤耐性緑膿菌肺炎,100082,100031,J
3,J15.1B その他,100083,100031,J
3,J15.2 ブドウ球菌による肺炎,100084,100031,J
3,J15.2A メチシリン耐性黄色ブドウ球菌肺炎,100085,100031,J
3,J15.2B バンコマイシン耐性黄色ブドウ球菌肺炎,100086,100031,J
3,J15.2C 薬剤耐性ブドウ球菌肺炎,100087,100031,J
3,J15.2D その他,100088,100031,J
3,J15.3 B群連鎖球菌による肺炎,100089,100031,J
3,J15.4 その他の連鎖球菌による肺炎,100090,100031,J
3,J15.4A 劇症型溶血性連鎖球菌による肺炎,100091,100031,J
3,J15.4B その他,100092,100031,J
3,J15.4C 薬剤耐性連鎖球菌肺炎,100093,100031,J
3,J15.5 大腸菌による肺炎,100094,100031,J
3,J15.6 その他の好気性グラム陰性菌による肺炎,100095,100031,J
3,J15.6A 薬剤耐性アシネトバクター肺炎,100096,100031,J
3,J15.6B その他,100097,100031,J
3,J15.7 マイコプラズマ肺炎,100098,100031,J
3,J15.8 その他の細菌性肺炎,100099,100031,J
3,J15.8A バンコマイシン耐性腸球菌肺炎,100100,100031,J
3,J15.8B 薬剤耐性細菌性肺炎,100101,100031,J
3,J15.8C その他,100102,100031,J
3,J15.8D カルバペネム耐性腸内細菌科細菌肺炎,100103,100031,J
3,J15.9 細菌性肺炎,詳細不明,100104,100031,J
3,J16 その他の感染病原体による肺炎,他に分類されないもの,100105,100031,J
3,J16.0 クラミジア肺炎,100106,100031,J
3,J16.8 その他の明示された感染病原体による肺炎,100107,100031,J
3,J18 肺炎,病原体不詳,100108,100031,J
3,J18.0 気管支肺炎,詳細不明,100109,100031,J
3,J18.1 大葉性肺炎,詳細不明,100110,100031,J
3,J18.2 臥床〈沈下〉性肺炎,詳細不明,100111,100031,J
3,J18.8 その他の肺炎,病原体不詳,100112,100031,J
3,J18.9 肺炎,詳細不明,100113,100031,J
2,(J20-J22) その他の急性下気道感染症(J20-J22),100114,100001,J
3,J20 急性気管支炎,100115,100114,J
3,J20.0 マイコプラズマによる急性気管支炎,100116,100114,J
3,J20.1 インフルエンザ菌による急性気管支炎,100117,100114,J
3,J20.2 連鎖球菌による急性気管支炎,100118,100114,J
3,J20.3 コクサッキーウイルスによる急性気管支炎,100119,100114,J
3,J20.4 パラインフルエンザウイルスによる急性気管支炎,100120,100114,J
3,J20.5 RSウイルスによる急性気管支炎,100121,100114,J
3,J20.6 ライノウイルスによる急性気管支炎,100122,100114,J
3,J20.7 エコーウイルスによる急性気管支炎,100123,100114,J
3,J20.8 その他の明示された病原体による急性気管支炎,100124,100114,J
3,J20.9 急性気管支炎,詳細不明,100125,100114,J
3,J21 急性細気管支炎,100126,100114,J
3,J21.0 RSウイルスによる急性細気管支炎,100127,100114,J
3,J21.1 ヒト・メタニューモウイルスによる急性細気管支炎,100128,100114,J
3,J21.8 その他の明示された病原体による急性細気管支炎,100129,100114,J
3,J21.9 急性細気管支炎,詳細不明,100130,100114,J
3,J22 詳細不明の急性下気道感染症,100131,100114,J
2,(J30-J39) 上気道のその他の疾患(J30-J39),100132,100001,J
3,J30 血管運動性鼻炎及びアレルギー性鼻炎〈鼻アレルギー〉,100133,100132,J
3,J30.0 血管運動性鼻炎,100134,100132,J
3,J30.1 花粉によるアレルギー性鼻炎〈鼻アレルギー〉,100135,100132,J
3,J30.2 その他の季節性アレルギー性鼻炎〈鼻アレルギー〉,100136,100132,J
3,J30.3 その他のアレルギー性鼻炎〈鼻アレルギー〉,100137,100132,J
3,J30.4 アレルギー性鼻炎〈鼻アレルギー〉,詳細不明,100138,100132,J
3,J31 慢性鼻炎,鼻咽頭炎及び咽頭炎,100139,100132,J
3,J31.0 慢性鼻炎,100140,100132,J
3,J31.1 慢性鼻咽頭炎,100141,100132,J
3,J31.2 慢性咽頭炎,100142,100132,J
3,J32 慢性副鼻腔炎,100143,100132,J
3,J32.0 慢性上顎洞炎,100144,100132,J
3,J32.1 慢性前頭洞炎,100145,100132,J
3,J32.2 慢性篩骨洞〈蜂巣〉炎,100146,100132,J
3,J32.3 慢性蝶形骨洞炎,100147,100132,J
3,J32.4 慢性汎副鼻腔炎,100148,100132,J
3,J32.8 その他の慢性副鼻腔炎,100149,100132,J
3,J32.9 慢性副鼻腔炎,詳細不明,100150,100132,J
3,J33 鼻ポリープ,100151,100132,J
3,J33.0 鼻腔のポリープ,100152,100132,J
3,J33.1 副鼻腔ポリープ様変性,100153,100132,J
3,J33.8 副鼻腔のその他のポリープ,100154,100132,J
3,J33.9 鼻ポリープ,詳細不明,100155,100132,J
3,J34 鼻及び副鼻腔のその他の障害,100156,100132,J
3,J34.0 鼻の膿瘍,せつ〈フルンケル〉及びよう〈カルブンケル〉,100157,100132,J
3,J34.1 鼻及び副鼻腔の,のう〈嚢〉胞又は粘液のう〈嚢〉胞〈腫〉,100158,100132,J
3,J34.2 鼻中隔弯曲症,100159,100132,J
3,J34.3 鼻甲介の肥厚,100160,100132,J
3,J34.8 鼻及び副鼻腔のその他の明示された障害,100161,100132,J
3,J35 扁桃及びアデノイドの慢性疾患,100162,100132,J
3,J35.0 慢性扁桃炎,100163,100132,J
3,J35.1 扁桃肥大,100164,100132,J
3,J35.2 アデノイド肥大,100165,100132,J
3,J35.3 アデノイド肥大を伴う扁桃肥大,100166,100132,J
3,J35.8 扁桃及びアデノイドのその他の慢性疾患,100167,100132,J
3,J35.9 扁桃及びアデノイドの慢性疾患,詳細不明,100168,100132,J
3,J36 扁桃周囲膿瘍,100169,100132,J
3,J37 慢性喉頭炎及び慢性喉頭気管炎,100170,100132,J
3,J37.0 慢性喉頭炎,100171,100132,J
3,J37.1 慢性喉頭気管炎,100172,100132,J
3,J38 声帯及び喉頭の疾患,他に分類されないもの,100173,100132,J
3,J38.0 声帯及び喉頭の麻痺,100174,100132,J
3,J38.1 声帯及び喉頭のポリープ,100175,100132,J
3,J38.2 声帯結節,100176,100132,J
3,J38.3 声帯のその他の疾患,100177,100132,J
3,J38.4 喉頭浮腫,100178,100132,J
3,J38.5 喉頭けいれん〈痙攣〉,100179,100132,J
3,J38.6 喉頭狭窄,100180,100132,J
3,J38.7 喉頭のその他の疾患,100181,100132,J
3,J39 上気道のその他の疾患,100182,100132,J
3,J39.0 咽後及び副咽頭間隙膿瘍,100183,100132,J
3,J39.1 咽頭のその他の膿瘍,100184,100132,J
3,J39.2 咽頭のその他の疾患,100185,100132,J
3,J39.3 上気道過敏反応,部位不明,100186,100132,J
3,J39.8 上気道のその他の明示された疾患,100187,100132,J
3,J39.9 上気道の疾患,詳細不明,100188,100132,J
2,(J40-J47) 慢性下気道疾患(J40-J47),100189,100001,J
3,J40 気管支炎,急性又は慢性と明示されないもの,100190,100189,J
3,J41 単純性慢性気管支炎及び粘液膿性慢性気管支炎,100191,100189,J
3,J41.0 単純性慢性気管支炎,100192,100189,J
3,J41.1 粘液膿性慢性気管支炎,100193,100189,J
3,J41.8 単純性及び粘液膿性混在型慢性気管支炎,100194,100189,J
3,J42 詳細不明の慢性気管支炎,100195,100189,J
3,J43 肺気腫,100196,100189,J
3,J43.0 マクロード〈MacLeod〉症候群,100197,100189,J
3,J43.1 汎小葉性肺気腫,100198,100189,J
3,J43.2 中心小葉性肺気腫,100199,100189,J
3,J43.8 その他の肺気腫,100200,100189,J
3,J43.9 肺気腫,詳細不明,100201,100189,J
3,J44 その他の慢性閉塞性肺疾患,100202,100189,J
3,J44.0 急性下気道感染症を伴う慢性閉塞性肺疾患,100203,100189,J
3,J44.1 急性増悪を伴う慢性閉塞性肺疾患,詳細不明,100204,100189,J
3,J44.8 その他の明示された慢性閉塞性肺疾患,100205,100189,J
3,J44.9 慢性閉塞性肺疾患,詳細不明,100206,100189,J
3,J45 喘息,100207,100189,J
3,J45.0 アレルギー性喘息を主とする疾患,100208,100189,J
3,J45.1 非アレルギー性喘息,100209,100189,J
3,J45.8 混合型喘息,100210,100189,J
3,J45.9 喘息,詳細不明,100211,100189,J
3,J46 喘息発作重積状態,100212,100189,J
3,J47 気管支拡張症,100213,100189,J
2,(J60-J70) 外的因子による肺疾患(J60-J70),100214,100001,J
3,J60 炭坑夫じん〈塵〉肺(症),100215,100214,J
3,J61 石綿〈アスベスト〉及びその他の無機質線維によるじん〈塵〉肺(症),100216,100214,J
3,J62 珪酸を含む粉じん〈塵〉によるじん〈塵〉肺(症),100217,100214,J
3,J62.0 タルク粉じん〈塵〉によるじん〈塵〉肺(症),100218,100214,J
3,J62.8 珪酸を含むその他の粉じん〈塵〉によるじん〈塵〉肺(症),100219,100214,J
3,J63 その他の無機粉じん〈塵〉によるじん〈塵〉肺(症),100220,100214,J
3,J63.0 アルミニウム肺(症),100221,100214,J
3,J63.1 ボーキサイト線維症〈肺(症)〉,100222,100214,J
3,J63.2 ベリリウム肺(症),100223,100214,J
3,J63.3 黒鉛線維症〈肺(症)〉,100224,100214,J
3,J63.4 鉄肺(症),100225,100214,J
3,J63.5 錫肺(症),100226,100214,J
3,J63.8 その他の明示された無機粉じん〈塵〉によるじん〈塵〉肺(症),100227,100214,J
3,J64 詳細不明のじん〈塵〉肺(症),100228,100214,J
3,J65 結核を伴うじん〈塵〉肺(症),100229,100214,J
3,J66 特異的な有機粉じん〈塵〉による気道疾患,100230,100214,J
3,J66.0 綿(花)肺,100231,100214,J
3,J66.1 麻服仕立工病,100232,100214,J
3,J66.2 カンナビス症〈大麻肺〉,100233,100214,J
3,J66.8 その他の特異的な有機粉じん〈塵〉による気道疾患,100234,100214,J
3,J67 有機粉じん〈塵〉による過敏性肺臓炎,100235,100214,J
3,J67.0 農夫肺,100236,100214,J
3,J67.1 さとうきび肺,100237,100214,J
3,J67.2 鳥飼病〈bird fancier's lung〉,100238,100214,J
3,J67.3 コルク肺,100239,100214,J
3,J67.4 麦芽製造業者肺,100240,100214,J
3,J67.5 きのこ作業者肺,100241,100214,J
3,J67.6 かえで樹皮はぎ職人肺,100242,100214,J
3,J67.7 空調機肺及び加湿器肺,100243,100214,J
3,J67.8 その他の有機粉じん〈塵〉による過敏性肺臓炎,100244,100214,J
3,J67.9 詳細不明の有機粉じん〈塵〉による過敏性肺臓炎,100245,100214,J
3,J68 化学物質,ガス,フューム及び蒸気の吸入による呼吸器病態,100246,100214,J
3,J68.0 化学物質,ガス,フューム及び蒸気による気管支炎及び肺臓炎,100247,100214,J
3,J68.1 化学物質,ガス,フューム及び蒸気による肺水腫,100248,100214,J
3,J68.2 化学物質,ガス,フューム及び蒸気による上気道炎,他に分類されないもの,100249,100214,J
3,J68.3 化学物質,ガス,フューム及び蒸気によるその他の急性及び亜急性呼吸器病態,100250,100214,J
3,J68.4 化学物質,ガス,フューム及び蒸気による慢性呼吸器病態,100251,100214,J
3,J68.8 化学物質,ガス,フューム及び蒸気によるその他の呼吸器病態,100252,100214,J
3,J68.9 化学物質,ガス,フューム及び蒸気による詳細不明の呼吸器病態,100253,100214,J
3,J69 固形物及び液状物による肺臓炎,100254,100214,J
3,J69.0 食物及び吐物による肺臓炎,100255,100214,J
3,J69.1 油及びエッセンス剤による肺臓炎,100256,100214,J
3,J69.8 その他の固体及び液体による肺臓炎,100257,100214,J
3,J70 その他の外的因子による呼吸器病態,100258,100214,J
3,J70.0 放射線による急性肺症状,100259,100214,J
3,J70.1 放射線による慢性及びその他の肺症状,100260,100214,J
3,J70.2 急性薬物誘発性間質性肺障害,100261,100214,J
3,J70.3 慢性薬物誘発性間質性肺障害,100262,100214,J
3,J70.4 薬物誘発性間質性肺障害,詳細不明,100263,100214,J
3,J70.8 その他の明示された外的因子による呼吸器病態,100264,100214,J
3,J70.9 詳細不明の外的因子による呼吸器病態,100265,100214,J
2,(J80-J84) 主として間質を障害するその他の呼吸器疾患(J80-J84),100266,100001,J
3,J80 成人呼吸窮〈促〉迫症候群〈ARDS〉,100267,100266,J
3,J81 肺水腫,100268,100266,J
3,J82 肺好酸球症,他に分類されないもの,100269,100266,J
3,J84 その他の間質性肺疾患,100270,100266,J
3,J84.0 肺胞性及び肺胞周囲性病態,100271,100266,J
3,J84.1 肺線維症を伴うその他の間質性肺疾患,100272,100266,J
3,J84.1A 特発性間質性肺炎(急性型),100273,100266,J
3,J84.1B 特発性間質性肺炎(慢性型),100274,100266,J
3,J84.1C その他,100275,100266,J
3,J84.8 その他の明示された間質性肺疾患,100276,100266,J
3,J84.8A ニパウイルス間質性肺炎,100277,100266,J
3,J84.8B その他,100278,100266,J
3,J84.9 間質性肺疾患,詳細不明,100279,100266,J
2,(J85-J86) 下気道の化膿性及びえ〈壊〉死性病態(J85-J86),100280,100001,J
3,J85 肺及び縦隔の膿瘍,100281,100280,J
3,J85.0 肺のえ〈壊〉疽及びえ〈壊〉死,100282,100280,J
3,J85.1 肺炎を伴う肺膿瘍,100283,100280,J
3,J85.2 肺炎を伴わない肺膿瘍,100284,100280,J
3,J85.3 縦隔膿瘍,100285,100280,J
3,J86 膿胸(症),100286,100280,J
3,J86.0 瘻(孔)を伴う膿胸(症),100287,100280,J
3,J86.9 瘻(孔)を伴わない膿胸(症),100288,100280,J
2,(J90-J94) 胸膜のその他の疾患(J90-J94),100289,100001,J
3,J90 胸水,他に分類されないもの,100290,100289,J
3,J92 胸膜斑〈プラーク〉,100291,100289,J
3,J92.0 石綿〈アスベスト〉を含む胸膜斑〈プラーク〉,100292,100289,J
3,J92.9 石綿〈アスベスト〉を含まない胸膜斑〈プラーク〉,100293,100289,J
3,J93 気胸,100294,100289,J
3,J93.0 緊張性自然気胸,100295,100289,J
3,J93.1 その他の自然気胸,100296,100289,J
3,J93.8 その他の気胸,100297,100289,J
3,J93.9 気胸,詳細不明,100298,100289,J
3,J94 その他の胸膜病態,100299,100289,J
3,J94.0 乳び〈糜〉(胸膜)滲出,100300,100289,J
3,J94.1 線維胸,100301,100289,J
3,J94.2 血胸,100302,100289,J
3,J94.8 その他の明示された胸膜病態,100303,100289,J
3,J94.9 胸膜病態,詳細不明,100304,100289,J
2,(J96-J98) 呼吸器系のその他の疾患(J96-J98),100305,100001,J
3,J96 呼吸不全,他に分類されないもの,100306,100305,J
3,J96.0 急性呼吸不全,100307,100305,J
3,J96.1 慢性呼吸不全,100308,100305,J
3,J96.9 呼吸不全,詳細不明,100309,100305,J
3,J98 その他の呼吸器障害,100310,100305,J
3,J98.0 気管支の疾患,他に分類されないもの,100311,100305,J
3,J98.1 肺虚脱,100312,100305,J
3,J98.2 間質性気腫,100313,100305,J
3,J98.3 代償性肺気腫,100314,100305,J
3,J98.4 肺のその他の障害,100315,100305,J
3,J98.5 縦隔の疾患,他に分類されないもの,100316,100305,J
3,J98.6 横隔膜障害,100317,100305,J
3,J98.8 その他の明示された呼吸器障害,100318,100305,J
3,J98.9 呼吸器障害,詳細不明,100319,100305,J
2,(K00-K14) 口腔,唾液腺及び顎の疾患(K00-K14),110002,110001,K
3,K00 歯の発育及び萌出の障害,110003,110002,K
3,K00.0 無歯症,110004,110002,K
3,K00.1 過剰歯,110005,110002,K
3,K00.2 歯の大きさ及び形の異常,110006,110002,K
3,K00.3 斑状歯,110007,110002,K
3,K00.4 歯の形成障害,110008,110002,K
3,K00.5 歯の構造の遺伝性障害,他に分類されないもの,110009,110002,K
3,K00.6 歯の萌出障害,110010,110002,K
3,K00.7 生歯症候群,110011,110002,K
3,K00.8 歯のその他の発育障害,110012,110002,K
3,K00.9 歯の発育障害,詳細不明,110013,110002,K
3,K01 埋伏歯,110014,110002,K
3,K01.0 埋伏歯〈embedded teeth〉,110015,110002,K
3,K01.1 埋伏歯〈impacted teeth〉,110016,110002,K
3,K02 う〈齲〉蝕,110017,110002,K
3,K02.0 エナメル質に限局したう〈齲〉蝕,110018,110002,K
3,K02.1 象牙質う〈齲〉蝕,110019,110002,K
3,K02.2 セメント質う〈齲〉蝕,110020,110002,K
3,K02.3 停止性う〈齲〉蝕,110021,110002,K
3,K02.4 う〈齲〉蝕による歯の破折〈odontoclasia〉,110022,110002,K
3,K02.5 露髄のあるう〈齲〉蝕,110023,110002,K
3,K02.8 その他のう〈齲〉蝕,110024,110002,K
3,K02.9 う〈齲〉蝕,詳細不明,110025,110002,K
3,K03 歯の硬組織のその他の疾患,110026,110002,K
3,K03.0 歯の過度咬耗症,110027,110002,K
3,K03.1 歯の磨耗(症),110028,110002,K
3,K03.2 歯の酸蝕症,110029,110002,K
3,K03.3 歯の病的吸収(症),110030,110002,K
3,K03.4 セメント質増殖症,110031,110002,K
3,K03.5 歯の(骨性)癒着,110032,110002,K
3,K03.6 歯の沈着物[付着物],110033,110002,K
3,K03.7 歯の硬組織の萌出後の変色,110034,110002,K
3,K03.8 歯の硬組織のその他の明示された疾患,110035,110002,K
3,K03.9 歯の硬組織の疾患,詳細不明,110036,110002,K
3,K04 歯髄及び根尖部歯周組織の疾患,110037,110002,K
3,K04.0 歯髄炎,110038,110002,K
3,K04.1 歯髄え〈壊〉死,110039,110002,K
3,K04.2 歯髄の変性,110040,110002,K
3,K04.3 歯髄における異常硬組織の形成,110041,110002,K
3,K04.4 歯髄原発の急性根尖性歯周炎,110042,110002,K
3,K04.5 慢性根尖性歯周炎,110043,110002,K
3,K04.6 瘻(孔)を伴う根尖周囲膿瘍,110044,110002,K
3,K04.7 瘻(孔)を伴わない根尖周囲膿瘍,110045,110002,K
3,K04.8 歯根のう〈嚢〉胞,110046,110002,K
3,K04.9 歯髄及び根尖周囲組織のその他及び詳細不明の疾患,110047,110002,K
3,K05 歯肉炎及び歯周疾患,110048,110002,K
3,K05.0 急性歯肉炎,110049,110002,K
3,K05.1 慢性歯肉炎,110050,110002,K
3,K05.2 急性歯周炎,110051,110002,K
3,K05.3 慢性歯周炎,110052,110002,K
3,K05.4 歯周症,110053,110002,K
3,K05.5 その他の歯周疾患,110054,110002,K
3,K05.6 歯周疾患,詳細不明,110055,110002,K
3,K06 歯肉及び無歯顎堤のその他の障害,110056,110002,K
3,K06.0 歯肉退縮,110057,110002,K
3,K06.1 歯肉腫大,110058,110002,K
3,K06.2 外傷に関連した歯肉及び無歯顎堤病巣,110059,110002,K
3,K06.8 歯肉及び無歯顎堤のその他の明示された障害,110060,110002,K
3,K06.9 歯肉及び無歯顎堤の障害,詳細不明,110061,110002,K
3,K07 歯顎顔面(先天)異常[不正咬合を含む],110062,110002,K
3,K07.0 顎の大きさの著しい異常,110063,110002,K
3,K07.1 顎と頭蓋底との関係の異常,110064,110002,K
3,K07.2 上下歯列弓の位置的関係の異常,110065,110002,K
3,K07.3 歯の位置異常,110066,110002,K
3,K07.4 不正咬合,詳細不明,110067,110002,K
3,K07.5 歯顎顔面の機能的異常,110068,110002,K
3,K07.6 顎関節障害,110069,110002,K
3,K07.8 その他の歯顎顔面の異常,110070,110002,K
3,K07.9 歯顎顔面の異常,詳細不明,110071,110002,K
3,K08 歯及び歯の支持組織のその他の障害,110072,110002,K
3,K08.0 全身的な原因による歯の脱落,110073,110002,K
3,K08.1 事故,抜歯又は局所の歯周疾患による歯の喪失,110074,110002,K
3,K08.2 無歯顎堤の萎縮,110075,110002,K
3,K08.3 残根,110076,110002,K
3,K08.8 歯及び歯の支持組織のその他の明示された障害,110077,110002,K
3,K08.9 歯及び歯の支持組織の障害,詳細不明,110078,110002,K
3,K09 口腔部のう〈嚢〉胞,他に分類されないもの,110079,110002,K
3,K09.0 発育性歯原性のう〈嚢〉胞,110080,110002,K
3,K09.1 口腔部の発育性(非歯原性)のう〈嚢〉胞,110081,110002,K
3,K09.2 その他の顎骨のう〈嚢〉胞,110082,110002,K
3,K09.8 その他の口腔部のう〈嚢〉胞,他に分類されないもの,110083,110002,K
3,K09.9 口腔部のう〈嚢〉胞,詳細不明,110084,110002,K
3,K10 顎骨のその他の疾患,110085,110002,K
3,K10.0 顎骨の発育性障害,110086,110002,K
3,K10.1 巨細胞肉芽腫,中心性,110087,110002,K
3,K10.2 炎症性顎骨病態,110088,110002,K
3,K10.3 顎骨の歯槽炎,110089,110002,K
3,K10.8 顎骨のその他の明示された疾患,110090,110002,K
3,K10.9 顎骨の疾患,詳細不明,110091,110002,K
3,K11 唾液腺疾患,110092,110002,K
3,K11.0 唾液腺萎縮,110093,110002,K
3,K11.1 唾液腺肥大,110094,110002,K
3,K11.2 唾液腺炎,110095,110002,K
3,K11.3 唾液腺膿瘍,110096,110002,K
3,K11.4 唾液腺瘻,110097,110002,K
3,K11.5 唾石症,110098,110002,K
3,K11.6 唾液腺粘液のう〈嚢〉胞〈腫〉,110099,110002,K
3,K11.7 唾液の分泌障害,110100,110002,K
3,K11.8 その他の唾液腺疾患,110101,110002,K
3,K11.9 唾液腺疾患,詳細不明,110102,110002,K
3,K12 口内炎及び関連病変,110103,110002,K
3,K12.0 再発性口腔アフタ,110104,110002,K
3,K12.1 その他の型の口内炎,110105,110002,K
3,K12.2 口腔の蜂巣炎〈蜂窩織炎〉及び膿瘍,110106,110002,K
3,K12.3 口腔粘膜炎(潰瘍性),110107,110002,K
3,K13 口唇及び口腔粘膜のその他の疾患,110108,110002,K
3,K13.0 口唇の疾患,110109,110002,K
3,K13.1 頬粘膜及び口唇の咬癖,110110,110002,K
3,K13.2 舌を含む口腔上皮の白板症及びその他の障害,110111,110002,K
3,K13.3 毛様白板症,110112,110002,K
3,K13.4 口腔粘膜の肉芽腫及び肉芽腫様病変,110113,110002,K
3,K13.5 口腔粘膜下線維症,110114,110002,K
3,K13.6 口腔粘膜の刺激性過形成,110115,110002,K
3,K13.7 その他及び詳細不明の口腔粘膜の病変,110116,110002,K
3,K14 舌の疾患,110117,110002,K
3,K14.0 舌炎,110118,110002,K
3,K14.1 地図状舌,110119,110002,K
3,K14.2 正中菱形舌炎,110120,110002,K
3,K14.3 舌乳頭の肥大,110121,110002,K
3,K14.4 舌乳頭の萎縮,110122,110002,K
3,K14.5 溝(状)舌,110123,110002,K
3,K14.6 舌痛,110124,110002,K
3,K14.8 その他の舌疾患,110125,110002,K
3,K14.9 舌疾患,詳細不明,110126,110002,K
2,(K20-K31) 食道,胃及び十二指腸の疾患(K20-K31),110127,110001,K
3,K20 食道炎,110128,110127,K
3,K21 胃食道逆流症,110129,110127,K
3,K21.0 食道炎を伴う胃食道逆流症,110130,110127,K
3,K21.9 食道炎を伴わない胃食道逆流症,110131,110127,K
3,K22 食道のその他の疾患,110132,110127,K
3,K22.0 アカラシア,110133,110127,K
3,K22.1 食道潰瘍,110134,110127,K
3,K22.2 食道閉塞,110135,110127,K
3,K22.3 食道穿孔,110136,110127,K
3,K22.4 食道ジスキネジア,110137,110127,K
3,K22.5 後天性食道憩室,110138,110127,K
3,K22.6 食道胃接合部裂傷出血症候群,110139,110127,K
3,K22.7 バレット食道,110140,110127,K
3,K22.8 食道のその他の明示された疾患,110141,110127,K
3,K22.9 食道の疾患,詳細不明,110142,110127,K
3,K25 胃潰瘍,110143,110127,K
3,K25.0 胃潰瘍,急性,出血を伴うもの,110144,110127,K
3,K25.1 胃潰瘍,急性,穿孔を伴うもの,110145,110127,K
3,K25.2 胃潰瘍,急性,出血及び穿孔の両者を伴うもの,110146,110127,K
3,K25.3 胃潰瘍,急性,出血又は穿孔を伴わないもの,110147,110127,K
3,K25.4 胃潰瘍,慢性又は詳細不明,出血を伴うもの,110148,110127,K
3,K25.5 胃潰瘍,慢性又は詳細不明,穿孔を伴うもの,110149,110127,K
3,K25.6 胃潰瘍,慢性又は詳細不明,出血及び穿孔の両者を伴うもの,110150,110127,K
3,K25.7 胃潰瘍,慢性,出血又は穿孔を伴わないもの,110151,110127,K
3,K25.9 胃潰瘍,急性又は慢性の別不明,出血又は穿孔を伴わないもの,110152,110127,K
3,K26 十二指腸潰瘍,110153,110127,K
3,K26.0 十二指腸潰瘍,急性,出血を伴うもの,110154,110127,K
3,K26.1 十二指腸潰瘍,急性,穿孔を伴うもの,110155,110127,K
3,K26.2 十二指腸潰瘍,急性,出血及び穿孔の両者を伴うもの,110156,110127,K
3,K26.3 十二指腸潰瘍,急性,出血又は穿孔を伴わないもの,110157,110127,K
3,K26.4 十二指腸潰瘍,慢性又は詳細不明,出血を伴うもの,110158,110127,K
3,K26.5 十二指腸潰瘍,慢性又は詳細不明,穿孔を伴うもの,110159,110127,K
3,K26.6 十二指腸潰瘍,慢性又は詳細不明,出血及び穿孔の両者を伴うもの,110160,110127,K
3,K26.7 十二指腸潰瘍,慢性,出血又は穿孔を伴わないもの,110161,110127,K
3,K26.9 十二指腸潰瘍,急性又は慢性の別不明,出血又は穿孔を伴わないもの,110162,110127,K
3,K27 部位不明の消化性潰瘍,110163,110127,K
3,K27.0 部位不明の消化性潰瘍,急性,出血を伴うもの,110164,110127,K
3,K27.1 部位不明の消化性潰瘍,急性,穿孔を伴うもの,110165,110127,K
3,K27.2 部位不明の消化性潰瘍,急性,出血及び穿孔の両者を伴うもの,110166,110127,K
3,K27.3 部位不明の消化性潰瘍,急性,出血又は穿孔を伴わないもの,110167,110127,K
3,K27.4 部位不明の消化性潰瘍,慢性又は詳細不明,出血を伴うもの,110168,110127,K
3,K27.5 部位不明の消化性潰瘍,慢性又は詳細不明,穿孔を伴うもの,110169,110127,K
3,K27.6 部位不明の消化性潰瘍,慢性又は詳細不明,出血及び穿孔の両者を伴うもの,110170,110127,K
3,K27.7 部位不明の消化性潰瘍,慢性,出血又は穿孔を伴わないもの,110171,110127,K
3,K27.9 部位不明の消化性潰瘍,急性又は慢性の別不明,出血又は穿孔を伴わないもの,110172,110127,K
3,K28 胃空腸潰瘍,110173,110127,K
3,K28.0 胃空腸潰瘍,急性,出血を伴うもの,110174,110127,K
3,K28.1 胃空腸潰瘍,急性,穿孔を伴うもの,110175,110127,K
3,K28.2 胃空腸潰瘍,急性,出血及び穿孔の両者を伴うもの,110176,110127,K
3,K28.3 胃空腸潰瘍,急性,出血又は穿孔を伴わないもの,110177,110127,K
3,K28.4 胃空腸潰瘍,慢性又は詳細不明,出血を伴うもの,110178,110127,K
3,K28.5 胃空腸潰瘍,慢性又は詳細不明,穿孔を伴うもの,110179,110127,K
3,K28.6 胃空腸潰瘍,慢性又は詳細不明,出血及び穿孔の両者を伴うもの,110180,110127,K
3,K28.7 胃空腸潰瘍,慢性,出血又は穿孔を伴わないもの,110181,110127,K
3,K28.9 胃空腸潰瘍,急性又は慢性の別不明,出血又は穿孔を伴わないもの,110182,110127,K
3,K29 胃炎及び十二指腸炎,110183,110127,K
3,K29.0 急性出血性胃炎,110184,110127,K
3,K29.1 その他の急性胃炎,110185,110127,K
3,K29.2 アルコール性胃炎,110186,110127,K
3,K29.3 慢性表層性胃炎,110187,110127,K
3,K29.4 慢性萎縮性胃炎,110188,110127,K
3,K29.5 慢性胃炎,詳細不明,110189,110127,K
3,K29.6 その他の胃炎,110190,110127,K
